typologists,1
noncitizens,4
scant,5
sentencing,23
nationhood,2
outsider,3
extra-legal,1
offender,5
punishing,2
exclusionary,1
detriments,1
judges,47
multilateral,10
well-behaved,3
non-negligible,1
1226469,1
suh,2
grc-ie,7
diablerets,5
grs-ie,4
16-17,1
unprogrammed,1
industrializing,2
situating,5
mcclain,1
kroll,1
eleonora,1
rossi,1
fluently,3
bilinguals,18
momentary,2
monolinguals,4
confers,7
monolingual,4
multilingualism,3
groupings,2
group-centric,1
another:,1
shortcut,1
priming,13
group-centered,1
questioning,10
alarming,4
stagnated,2
declaration,3
gilded,1
economic-based,1
data-collection,2
descriptively,3
individualism,1
collectivism,1
universals,1
domino,1
soviet,4
sympathy,2
shoes,1
plane--at,1
mentally--and,1
plight,1
selma,1
bloody,2
peaceful,4
protestors,2
outrage,1
out-group,4
attitudes--whether,1
in-group,3
favoritism,1
prejudice,18
intolerance--particularly,1
other-regarding,1
altruism,5
humanitarianism,3
perspective-taking,4
population-based,5
n=1400,1
worlds:,2
mutz,1
2x2,1
pictured,1
ols,3
dummy,1
treatment-partisanship,1
democrats,2
republicans,1
majorities,1
privileges,2
1226489,2
kogut,2
1226834,2
lazer,4
homophily,5
stove-piped,1
ribbon,2
market-tested,1
cerel,2
kaolinite-rich,1
nutrient-depleted,1
nutrient-poor,3
al-rich,2
kaolinite;,1
oxisol,1
pedogenic,1
fe-smectite,1
kaolinite,1
kaolinite-smectite,1
k-s,5
interlayers,1
plant-toxic,1
underscoring,1
critical-thinking,1
problem-oriented,4
co-authored,6
osa,4
guillermo,1
alvarado,1
andaluz,1
ciencias,3
granada,1
disjuncture,2
lawyers,18
unwittingly,1
reshape,6
seldom-heard,1
ocean-basin,1
chemotactic,4
subcommunities,1
nosb,7
ocean-themed,1
videogame,1
firestation,4
iss,3
firefly,4
dod,9
spacecube,1
spares,1
phoswich,1
photometer,3
tgfs,3
volts,2
bremstrahlung,1
privada,1
boliviana,1
ses-1226546,1
yao,1
neeraj,4
kaushal,1
destinations,4
descendants,10
host-country,1
earnings;,1
ipad-style,1
non-interactive,3
toddlers,15
kirkorian,1
sticker,2
curriculum-based,2
sesame,2
metalloids,2
dryland,5
-al,3
-hydroxide,3
al-oxide,1
-oxides,1
coprecipitation,1
al-bearing,2
loid,2
q-xas,1
mossbauer,1
4-6%,1
-oxide,2
metalloid,3
repartition,1
bogs,5
fens,1
swamps,6
re-establishment,1
floodwater,1
biostimulation,1
metal-reducing,1
renovations,1
highlands,9
highlandsbiological,1
outmoded,1
top-priority,1
well-configured,1
fume,5
2-wire,1
romex,1
prodigious,3
ergonomically,2
hbs-sponsored,1
interracial,23
friendship,5
avoidant,1
friend,3
enjoyment,4
nikolla,1
eranda,1
1226569,1
electrolyzers,3
soes,6
biofuel-assisted,1
electro-oxidize,1
oxygenated,11
overpotential,2
soe,5
ethanol-assisted,1
monometallic,1
ru,13
rh,7
outmost,3
imsd,1
michigan-louis,1
pontiac,2
bethune,1
rulings,6
court-ordered,1
court-modified,1
poicies,1
ostensible,1
ruling,3
hearings,3
legally-empowered,1
deem,2
venturing,1
particularistic,1
consequentialist,1
court-promoted,1
judiciaries,3
pollak,1
wendland,1
diabetics,4
diabetes-related,1
theory-building,2
ungoverned,1
toilets,4
sewers,2
them--sewers,1
conditions--the,1
accra,1
re-conceptualizes,1
state--specifically,1
attracts--provides,1
slum-upgrading,1
criminalization,3
criminalization:,1
obstetrics,1
gynecology,1
criminalize,2
midwifery,2
mediciine,1
late-nineteenth-century,2
concludes,6
turn-of-the-century,1
class-,2
race-based,2
chajnantor,3
periglacial,2
glacially-related,1
altiplano,3
tatio,4
geysers,15
brunt,1
36cl,2
erratics,1
unglaciated,1
subtropics,4
cold-season,1
fcrf,8
42,10
community-soil,1
fcrf;,1
property;,2
residency,11
day-,1
webcam,2
mtu,2
fordcenter,1
donating,2
needed:,1
charitable,1
helpers,1
compassion,9
empathy-induced,1
neurohormones,2
oxytocin,7
vasopressin,2
reaction-time,1
prosocial,2
neotenous,1
psychophysiology,3
baby,7
short-looking,1
long-looking,2
focus-senstivity,1
ichee,7
contrastive,1
question-answering,1
languages:,3
sensitivity:,1
entailments,1
presuppositions,1
focus-sensitive,1
ly,1
scalar-,1
velleman,2
nahualá,1
-speaking,1
focus-sensitivity,2
langauges,2
focus-marking,1
incorrect:,1
focus-in-situ,1
undescribed,4
speakers;,1
transcribe,2
task-related,1
semi-spontaneous,1
crosslinguistic,2
transcriptions,3
creole,6
creoles--languages,1
languages--most,1
spanish-based,1
palenquero,3
afro-hispanic,2
basilio,1
demonstrative-article,1
kikongo,2
language-internal,1
demonstrative-to-article,1
grammaticalization,2
tense-aspect,2
variationist,4
tokens,1
stigmatized,9
systematicity,1
incomes,9
scarcely,1
start-stop,1
corruption,13
anti-incumbent,1
cote,1
ivoire,1
mirrored,2
seize,2
madagascar,18
post-turnover,1
disinvestment,1
coup,1
etat,1
opponents,3
zimbabwe,2
malawi,8
ibrahim,1
power-sharing,1
toamasina,1
antananarivo;,1
stances,4
procreative,1
homosexual,1
same-sex,2
insemination,1
filiation,1
hate,1
immutability,1
bioethical,1
monopoly,5
populace,5
eradicating,1
incursions,2
civilians,3
shantytowns,2
intimidation,7
eradicate,2
dahlberg,1
adriana,1
petryna,1
asbestos,4
re-conceptualized,1
health;,5
knowledge-production,1
live;,1
community-science,1
conferred,4
congresses,5
distributive,3
disenfranchised,2
genome-sequencing,1
nucleic-acid-based,1
sanctuary,1
usg,1
dinosaur,12
paleobiology:,2
cross-latitudinal,2
druckenmiller,2
co-principle,2
erickson,2
tallahassee,5
piedras,3
verde,9
yunque,1
luquillo,2
2009-2019,1
sq,4
dependenc,1
ricans,1
evfs,1
ites,1
upr,3
hardin,1
nyanja,2
fisheries-related,2
littoral,4
fish;,1
wisdoms,1
recounted,1
contemporarily,1
resource-interdependent,1
boothbay,2
mvc,1
ncma,1
procure,2
coughing,1
contagion,5
cytokines,3
rash,1
washing,3
down-regulating,2
stereotypically,4
disease-based,1
anti-social,1
disease-associations,1
immunized,1
cognitions,2
down-regulated,1
hallowell,1
fran,1
barg,1
childbirth,3
expectant,1
providers;,1
pregnancy-related,1
31st,5
monona,1
pvc,11
asv,1
councilor,1
virologists,7
belated,1
intermix,1
plus-strand,1
entitled:,3
mcfadden,1
virologist,1
replication;,1
origins;,1
membranes;,4
elsevier,2
mainwaring,1
mair,1
sartori,1
democratizing,1
monopolize,1
mozaffar,1
monopolized,1
vie,1
intra-ethnic,3
monopolies,1
intra-regional,1
intra-group,1
co-ethnics,1
co-ethnic,1
pledges,7
compete;,1
rivalries,1
unaccompanied,1
deconcentration,2
tiers,5
multi-party,2
unchecked,6
presidents,8
amasses,1
bi-annual,6
redistricting,13
post-independence,1
reorganizations,3
decentralization,4
devolution,2
clinton,1
humphrey,2
kroskrity,1
miskitu,4
lobster,3
divers,6
attune,1
micro-analytical,2
embodied-communicative,1
oira,5
1983-2010,1
phonotactic,4
pronounce,2
silip,2
nonexistent,4
word-internal,1
katso,5
kublai,1
bai,1
yi,9
officially,2
tibeto-burman,1
unintelligible,3
mandarin,7
anecdotes,1
jokes,1
villagers,3
lecompte-mastenbrook,1
stevan,1
harrell,1
alienation,1
treaty-reserved,1
observation;,2
interviewing;,1
apperception,1
tests;,2
11-year,4
re-interviewed,1
re-sampled,1
out-migration,1
period;,3
ameliorating,4
carolina-chapel,2
87sr,2
86sr,3
best-reconstructed,1
88sr,1
silicate-,1
carbonate-derived,1
therkildsen,1
emiquon,5
tfse,7
tnc,3
dickson,5
dmm,3
usfws,2
7000,3
havana,1
114,1
archeology,3
usfsw,1
oneonta,9
bfs,3
maging,1
cytometer,13
limnological,5
cobleskill,1
acoustic-based,1
otsego,2
lentic,2
large-bodied,3
biofld,1
spectrophotometer,3
marshes,14
mudflats,1
creeks,7
droughts,23
first-time,5
inlet-,1
winyah,1
hobcaw,1
barony,1
carbon-13,4
oxygen-18,3
signal:,1
¬,2
carbon-,1
oxygen-isotopic,2
brachiopod,2
arrhenius,1
million-year-old,1
brachiopods,2
approximately-known,1
perez-huerta,1
cathodoluminsecence,1
melissa,3
erve,1
resident-tourist,3
longido,2
maasai,9
safari,1
touristic,2
tourist,6
formal-legal,1
mexicans,2
oaxacan,4
indigenous-majority,1
proponents,10
attachments,4
skeptical,1
salutary,1
examples:,1
strongmen,1
speculated,2
respectful,2
micro-filtration,1
bml,6
chlorination,16
sanctuaries,1
bml;,1
ucdavis,5
chladek,1
cole,7
manhood,4
buddhist,2
monasticism,3
chiang,2
mai,1
rai,4
monks,2
buddhists,1
monastic,1
ordination,1
off-season,2
shoals,5
sml,5
field-station,1
95-acre,1
appledore,4
co-operated,1
1973,6
offseason,2
uninterruptible,2
all-season,1
banding,1
banded,3
gulls,2
larus,1
argentatus,1
halichoerus,1
grypus,1
phoca,1
vitulina,1
neuroethology,2
icn,10
multisensory,3
endocrinology,4
neurophysiology,8
uccfs,3
hcpd,1
17-acre,1
shaker,1
whitewater,2
mwf,1
000-acre,1
mesophytic,1
climax,1
beech-maple,1
oak-hickory,1
lucy,1
1920s,4
cycles;,2
alteration;,1
tomorrow;,1
artsci,2
cfs,1
wmsc,6
wies,3
plumbed,2
themes;,1
land-sea,3
pristine-to-urban;,1
plant-genome,1
greenhouse-based,1
dornsife,1
incision,12
unquantified,2
speleogenetic,1
fluviokarst,1
gypsum,3
multi-state,2
consequence:,1
bangladesh,2
tube-,1
tube-wells,2
arsenic,30
quasi-random,1
witnessing,3
stereotype-confirming,6
counterstereotypically,2
impasse:,1
ingroup,4
intraracial,1
which:,1
closeness,3
rectify,4
same-race,2
different-race,2
laden,3
cross-race,4
sprimarily,1
spelman,4
inventive,8
humphreys,1
psycology,1
bowdoin,6
bss,9
fundy,2
kent-island,1
fsmls,3
philopatry,1
self-compatible,1
203,2
37%,2
self-evaluation;,1
plan;,6
molecular-,2
ecosystem-scales,1
non-obvious,1
dislikes,1
commits,1
dolls,1
alleviates,6
fear,8
deny,3
system-serving,1
nonnative,6
seguir,1
venir,1
andar,1
v-ndo,2
estar,1
l2,13
narrations,2
language-learning,4
ses-1226858,1
tract-,1
metro-level,2
renters,1
kunz,2
fonts,3
typefaces,1
riddled,1
accents,4
syllables,4
utterances,8
adeptly,1
pronunciations,2
sumner,3
acoustic-phonetic,2
ever-present,3
pronunciation,2
uttered,2
socially-informative,1
phonetics,5
majorca,1
unexamined,1
cognates,1
spanish-,1
catalan-dominant,1
refute,1
sociolinguistics,3
nussbaum-barberena,1
molly,2
doane,1
south-south,1
theorize,3
cross-border,4
coweeta,6
streamflow,4
exurban,2
west-to-east,1
smoky,1
asheville,3
whitehall,1
athens,1
miocene-pleistocene,2
high-elevation,6
zhada,8
sw,5
shanahan,2
ear-1226984,2
xiaoming,2
ear-1227212,2
paleolake,2
d18o,2
d13c,2
delta47,2
mbt,2
cbt,2
d13cwax,2
destinations;,1
compiles,1
anti-poverty,2
voter-intermediary,1
micro-level,6
party-voter,1
clientelistic,2
corruption:,1
conductivity-temperature-depth,2
rosette,3
challenger,1
piscataqua,1
isles,1
chlorophyll-a,3
over-enrichment,3
challenger;,1
gamboa,3
quarantine,6
countering,2
in-country,2
people-to-people,1
stri,2
talamanca,4
isthmian,3
chirripó,1
glacial-age,1
nanoengineered,3
spice-based,1
needs-spice,3
spice-like,2
new-era,1
nanoscientists,1
long-beyond,1
variation-tolerant,2
ncn,14
validation;,2
california-merced,3
uc-merced,1
bio-device,1
beckman,2
start-ups,7
enabler,5
k-to-phd,1
quail,5
2000-acre,1
napa,1
three-room,1
work-height,1
programmable;,1
alerting,3
anesthetizing,1
age-old,1
terrorism-related,1
strenuous,1
prosecutable,1
terrorism,5
anti-terror,1
antagonist,1
achilles,1
heel,1
attrited,1
mxfls,2
population-representative,1
followed;,1
sub-sample,4
reweighting,1
model-specific,1
analyse,2
ast-1227061,1
exploding,7
pdr,3
fdr,2
construction-ready,1
sizing,6
hardware;,3
readiness;,1
costing,12
fdr;,1
phase;,1
algorithm-parallel,1
wh-words,1
melody,1
pre-verbal,1
seismographic,3
before-and-after,1
natural-hazards,1
workhorses,2
romano,1
ccmi,2
lcrc,5
shaded,3
lionfish,10
grouper,2
lcrc;,1
meiofauna,1
discovery;,2
noaa-,2
visit:,7
reefresearch,1
ccmi_website,1
mlbs,7
refurbished,2
#2,1
stations;,1
#3,1
twenty-nine,2
fifty-one,1
user-days,1
fieldtrips,3
renegotiate,1
kampala,1
mass-mediated,1
cmast,7
shims,1
mmr,13
inter-leave,1
31p,3
merial,1
multitree,6
subgroupings,2
based;,1
subgrouping,1
bibliography,2
reputable,1
thereafter;,1
linguist,3
threefold,1
benefit:,1
wed,1
already-established,1
maples,2
oaks,6
wets,1
dries,1
232,1
720+,1
h-index,1
environmental-health-and-safety,1
experimentation;,3
services-enabled,1
experience:,1
steps:,5
hubzero,4
monetarily,1
890,1
embracing,5
epics,1
ncn-pioneered,1
tricia,2
subcultures,3
non-territorial,2
parishes,4
catholic,2
from:,2
dioceses,2
denomination,1
congregations,2
sub-cultural,1
catholics,1
rite,1
ascription,1
subcultural,2
non-phd,6
ungathered,1
study-abroad,1
57,2
socio-,1
bellbird,2
data-sharing,3
decision-,1
externalaffairs,1
costa_rica,1
front_desk,1
psychiatric,17
defer,2
non-patient,1
schizophrenic,1
diagnosis;,1
competence-based,1
valbio,5
rainforest,13
malagasy,8
stonybrook,3
commcms,1
centre-valbio,1
utterance,4
vagueness,1
eradicated,1
underspecified,1
pronouns,5
eye-movements,2
time-locked,2
bunce,1
inter-ethnic,5
mestizo,2
matsigenka,2
manu,2
ethnic-typical,1
dress,1
scientfic,2
sugarcane,9
cerrado,7
market-level,1
brazilian-based,1
luyia,3
bantu,2
melodic,2
tenses,2
tonal,10
inter-varietal,1
tonology,3
group:,1
idakho,3
isukha,1
nyore,1
kisa,1
marama,1
tsotso,1
segmental,3
synchronic,2
indicators:,1
phonetic,10
hometown,2
native-speaker,2
number-sense,1
number-line,1
numerosity,1
multitask,2
first-person,4
shooter,4
automaticity,3
effortless,2
shooting,1
spells,4
children;,2
child-friendly,1
lekson,1
kathryn,3
putsavage,1
mimbres,8
1130,6
black-on-white,1
totaled,2
reorganized,2
bmap,5
depopulated,1
obsidian,3
deming,1
time-sharing,2
tess,16
probability-based,4
internet-based,5
270,6
web-tracking,1
sevilleta,8
serf,1
controlled-environment,2
classroom-sized,1
square-foot,2
sevfs,1
kewalo,4
kml,2
sub-tropical,2
o`ahu,1
hawai`i,1
diversity:,1
boast,1
injury-causing,1
hrc,1
gaskets,2
tablecloths,1
zipping,1
overfilled,1
suitcases,1
diabolically-designed,1
multi-jointed,1
dof,1
dofs,1
bicameral,3
majoritarianism,1
bicameralism,2
subordinated,1
incongruent,1
gatekeeping,6
unrepresentative,1
heightening,1
incongruence,2
interbranch,1
intrabranch,1
agenda-setting,2
legislatures;,1
waxy,1
kosñipata-madre,2
dios,3
pom,6
kosnipata-madre,1
mountainous,16
foreland,7
uoregon,2
oimb,1
microprocessor-based,1
enlisted,1
merriam-powell,1
arboretum,5
flagstaff,3
sega:,1
prescott,2
dumpsters,1
tradeable,1
halfway,1
alleyways,1
freight,10
refinery,6
scrappers,1
haulers,1
sorters,1
ragpickers,1
dealers,8
garic-humphrey,1
esra,1
ozyurek,1
subjectivities,3
bosnian,5
re-interpret,1
person-centered,6
nationalism,7
postsocialism,1
performative,1
peace-,1
bosnians,1
mineral-water,3
structure-energy,1
bvm,2
bvm-based,1
jargon,1
toddler,2
moment-by-moment,4
electroencephalograms,1
two-year-old,1
unscripted,2
motion-captured,1
deoxygenation,7
csumb,2
embryogenesis,4
mba,4
spotlighting,1
www-marine,1
refraction-based,1
rock-strength,1
rock-mass,1
hillslope,13
depth:,1
seismically-derived,1
freeze-thaw,2
steepness,5
hillslopes,9
mudstone,1
strength:,1
susceptiblility,1
landsliding,2
elusive:,1
topmost,1
backpack-able,1
safeguards,1
all-or-nothing,1
romberg,1
tiburon,1
rtc,6
epifluorescence,3
ix81,2
nomarski,1
easy-to-maintain,1
bd,84
accuri,3
c-6,1
joint-use,1
boy,9
adjective,2
unraised,3
clauses,2
wh-questions,7
intents;,1
intents,2
comparsions,1
class-specific,1
electing,1
felons,5
state-specific,1
unlearned,1
learning-by-doing,3
unwarranted,2
sweet,6
already-existing,2
acknowledgement,1
introductory-level,2
quasi-experiment,1
swedes,1
swedish,2
utero,11
folic,1
b6,2
b12,2
hiv-pregnant,1
dar,1
salaam,1
b9,1
tanzania-based,1
muhimbili,1
ses-1227280,1
harald,1
uhlig,1
sovereign,4
epstein-zin,1
bust,2
recessions,9
lock-in,3
unemployed,4
market:,1
birthplaces,1
sub-population,1
rates:,3
childless,1
inventors,5
launchpad,10
instructors;,3
instructor-training,3
peso,5
eng,18
sciences-oncology,3
opso,3
recapitulate,3
invades,2
rabi,1
guanacaste,2
amid,3
macro-scale;,2
broader-scale,1
infectious-disease,2
age-dependent,2
vaccinate,2
nation-specific,2
indivduals,2
pro-social,5
prescribe,3
counter-terrorism,1
defender,7
prescriptive,10
judged,12
multi-attribute,1
prescriptively,2
boundedly,1
graphically,3
meta-analysis,10
combination;,1
stumbled,1
luck,3
fossil-bearing,2
landsat,2
eocene,16
paleoanthropology,6
trade:,1
autor,1
nber,2
hanson,2
import-competing,4
long-run,12
short-run,3
low-wage,1
ssa,15
receipts,1
foreign-born,3
chinas,1
quarters,4
exports,4
surplus,6
offsetting,2
spending,25
dismantling,1
abandons,2
relocates,1
layoffs,3
downsizings,1
displaced-worker,1
labor-market,1
sanitation,7
beneficiary,2
behvior,1
scam,1
e-mail,6
duped,1
scammer,1
illicitly,1
deceptiveness,1
toolbars,1
e-mails,2
quasi-experiments,1
fighting,4
infaguard,1
fbi,3
yuxin,1
1227359,1
macrophages,19
pro-inflammatory,2
pro-angiogenic,2
tams,16
reprogrammed,5
discriminatory,9
reconditioned,2
discriminately,4
microparticle,5
phagocytosis,6
stricken,2
antiretroviral,2
pwse,4
behrman,1
1227397,1
francesco,1
pessimism,4
optimism,3
dormant,10
virtuous,6
taxes,7
pessimistic,1
manifesting,2
imperceptible,1
convinced,2
repay,1
ricardian,1
non-ricardian,1
stead,1
virtuos,1
macroeconomy,2
prevails,1
prevail,1
chairman,3
bernanke,1
personalize,4
recompute,1
applicants;,1
income;,3
high-income,2
temptation,7
under-estimating,1
tempting,1
cigarette,3
liquor,7
semimartingale,3
arbitrage,2
reminders,2
troublingly,1
under-weighting,2
override,2
description-experience,1
over-weighting,1
validates,5
pension,6
widows,4
husbands,2
pensions,2
plausibly,2
remarriage,3
marriages,2
eligibility,4
widow,1
husband,1
ordinality,1
kreps,2
infinite-action,1
saa,7
hawaiians,5
champion,1
board-directed,1
endogenously,1
contracting,6
risk-sharing,1
genres:,1
thrills,1
extinguishing,1
karachi,2
11%,4
under-five,1
chlorinating,1
easy-to-understand,1
diarrhea,3
post-project,1
record:,1
jalan,1
somanathan,1
madajewicz,1
kremer,2
dupas,3
information-set,2
kwame,1
nkrunah,1
dosar,1
nsf:,1
phy,3
pif,1
demarcating,1
demarcation,4
sewerage,2
ignores,3
unimaginative,1
1860,2
provision;,1
enfranchisement,2
laboratory-style,1
fogs,1
mass-spectrometric,1
soa-like,1
noncooperative,1
taxation,4
harsanyi,1
belief-based,4
p-belief,1
decade;,2
clickstream,1
frictions,3
2005-2009,1
ers,3
medicaid,7
fmaps,1
reinvestment,1
expired,2
fmap,1
intermediation:,1
1227613,1
katheryn,1
prompted,4
bertrand,1
markups,4
top-heavy,1
empirics,1
zoologists,1
attend;,1
discussion;,1
hiseasnet,1
seasoar,1
hdss,1
integration:,4
1227635,1
dave,1
agronomists,1
parcel,2
1880,2
agro-ecological,1
gaez,2
crop-county-year,1
scientifically-informed,3
doha,2
re-computed,1
visually-integrated,1
tacit,7
ideation,15
diagramming,4
externalization;,1
nuis,2
textually,1
team-mates,2
automatical,1
price-taking,1
meld,2
anonymously,3
185,3
ka`imikai,1
kanaloa,1
kok,1
mr1,1
imi-30,1
shallow-,1
flee-wide,1
perverse,1
comoponent,1
substudies,1
inverse-u,1
devaluation,1
large-dimensional,2
neurocognitive,5
state-space,3
environmetrics,1
failure-resistant,8
heat-treated,1
damage-resistant,2
yong,1
1227766,1
micro-nanohybrid,1
neuropathological,1
amyloid-beta,6
neurodegeneration,4
formationand,1
recapitulated,2
micro-nano-hybrid,4
g9-12,1
1227774,1
kniffin,1
miami;,1
cranes,1
accomplishments;,2
acers,2
knowledge-center,2
national-science-foundation,2
showcases,5
highlights;,1
reviews;,1
usa;,2
participation;,3
list:,2
event-calendar,1
nsf-ceramic-materials-pi-workshop-2011-archive,1
meetings-archives,1
nsf-ceramic-materials-pi-workshop-archive,1
pournelle,1
hritz,1
marshlands,1
tigris-euphrates,1
sumerian,2
theretofore,1
sumerians,1
irrigable,1
drew,5
iraqi,3
29%,2
145,1
26%,2
acdp,1
392,1
$12,4
665,1
bow,1
$19,2
955,1
850,4
685,2
$80,2
547,1
raj,2
singh,3
cbet-1227788,1
diamond-ncd,1
microcrystalline,1
diamond-mcd,1
ncd,4
photothermal,4
nanoseeding,1
glass-composites,3
self-repair,9
brittleness,3
self-repairable,5
glass-ceramic,7
crack-healing,9
vickers,1
microindenter,1
justifies,3
lanning,1
bram,1
tucker,4
hunger,3
malawian,2
ethno-agricultural,1
small-stakes,1
exacerbation,2
speak;,1
perplexing,2
listserves,1
43rd,3
positron-matter,1
uitrafast,1
recollision,1
photo-processes,1
opto-mechanics,1
thrived,3
eurasia,3
shuitangba,5
ape,8
co-occurrence,2
paleoenvironment,2
carnivores,12
evergreen,2
paleoanthropologists,3
paleobiologists,3
preparators,1
dy,6
sdm,5
730,2
spiritually,1
ex-prisoners,4
reentry:,2
prisoners,7
morally-motivated,1
re-incorporation,1
compared:,1
religiously,1
reciprocally,4
reenter,1
bratlie,1
kaitlin,1
1227867,1
vivo;,2
microtexture,6
synovial,1
texturing,4
microtextured,1
hi-gear,1
demo-kit,2
ndp,1
neuron-level,1
synaptic-level,2
functional-level,1
deep-brain,1
neuro-biological,1
highly-sophisticated,1
neuroprosthetic,6
usenix,3
14-17,2
kline,3
gibson,1
nonsense,1
dax,1
gorped,1
blicket,1
voom,1
guesses:,1
gorping,1
broke,3
guesses,3
daxing,1
sentences:,1
wheelbarrow,1
daxed,1
waving,1
cssc,1
overtones,1
semi-annually,1
similaarities,1
iconicity,2
handshape,8
hand-as-object,1
hand-as-hand,1
countries:,2
gesturers,2
non-language,1
berger,1
bryan,4
1227924,1
toxin,31
bisphenol-a,1
bpa,5
fbar,3
birefringence,3
á,1
herá,4
yeast-based,1
structure-guided,1
rulers,2
lbds,1
pfo-page,1
lid,3
receptor-induced,1
lipidic,1
lcps,2
northampton,1
hassanipour,1
1227930,1
hi-teccc,1
collin,1
utd,1
unidata,2
-13,1
rate-dependent,1
servo-hydraulic,2
nsf-mri,4
cañada,1
cipair,1
calstep,1
cise-sponsored,1
iis,6
cns,7
hsbus,1
void;,1
underscored,2
300-mile,1
gyungsu,1
byun,1
insitution:,1
baseband-only,1
non-reconfigurable,1
super-linear,1
access-capable,1
ultraportable,1
mbi,1
#1227979,1
forbids,1
best-reported,1
rule-of-law,2
resumption,2
conflict;,1
reparations,2
amnesties,3
purges,1
exiles,1
during-conflict,3
evidentiary,1
misuses,1
non-graphene,1
di-chalcogenides,1
carbo-nitrides,1
two-folds,1
eaton,5
gareth,1
awg,3
rapid-scan,4
continuous-excitation,1
probeheads,2
narrow-banded,1
interchangeable,6
superoxide,5
predict:,1
blacks,8
sentenced,1
harshly,1
barack,1
obama,6
clarence,2
jarrett,1
defendants,10
afrocentric,1
tattoos,1
non-conformity,1
booking,1
felonies,1
oversampled,1
hue,1
halls,3
1228024,1
petroleum-,2
renewable-based,1
25-30%,4
1-6,3
karla,1
affect-sensitive,2
teenagers,4
stress-inducing,1
interceding,1
psychiatry;,1
prek-8,4
proficiencies,2
akpa,1
1228035,1
intoxication,3
1999-2007,1
poisonings,5
93%,2
culprits,3
intoxicants,1
antidote,2
overdose,4
overdoses,1
unresponsive,1
resuscitation,3
oil-in-water,1
resuscitate,1
arrest,14
drug-lipid,2
scavenger,2
lipophilic,2
organophosphates,1
participation:,2
amos,1
delaina,1
qd-cp,1
light;,1
school-wide,3
symposium;,3
eccs-1228059,1
yeo,1
chang-dong,1
microwear,5
multi-points,1
tribology,18
mock-up,2
lingjia,1
delay-sensitive,3
delay-violation,4
92%,3
façades,4
dsf,3
dampers,3
dampened,2
movable,1
damper,5
dsf-damper,2
prolong,4
non-engineering,1
cross-college,3
wigginton,1
1228076,1
enterovirus,1
disinfectants,13
poliovirus,2
maldi-ms,2
capsids,2
compared;,1
research-it,1
lunchtime,1
disinfected,1
hypochlorous,1
hardiness,1
demand;,1
supervisory,6
jing,1
well-demonstrated,1
myocardial,5
artery,7
anatomy-assisted,1
base-pairing,1
protein-rna,2
vaccinated,1
best-case,1
planner,2
1228121,1
jifeng,1
squids,2
medusae,1
pulsing,5
pulsed-jet,3
pinch-off,2
collapse;,1
paleoecologists,2
archeologists,1
monasteries,1
vatican,2
eye-witness,1
size-property,1
nanodiamond,3
hands-on-experience,1
regenerator,2
piezoceramic,1
unimorphs,1
unimorph,1
electrical-mechanical,1
goldstein,3
alicia,1
boswell,4
chimu,3
sinsicap,7
chimú,9
leeway,1
moche,3
chaupiyunga,3
500-2,1
masl,1
coca,1
polities,7
ethnohistoric,2
overlooking,4
imperialism,1
communidad,1
campesina,1
emiliana,1
obregoso,1
collambay,1
nonuniform,5
leverage-based,1
reasons;,1
grs;,1
grc;,1
22-27,4
hazards;,1
field-building,1
underestimation,3
columnar,3
rosettes,1
makeup,9
1228195,1
durbin,1
free-stream,3
semi-empirical,4
1228196,1
ando,1
lawson,2
2-group,1
together--string,1
topology--are,1
ruhr-uni-bochum,1
ffm,1
lehrstuehle,1
lehrstuhl-xiii,1
conf12,1
policy-compliant,1
federates,1
incompliant,1
herders,6
2000-600,1
dynastic,1
statecraft,1
sheep,9
goats,3
horses,5
scanty,1
drennan,2
zhangwu,2
adjoins,1
horqin,2
jilin,2
liaoning,1
multinumerics,2
cranfield,3
decisional,2
geosystems,4
wellbore,5
reactivation,6
measure-theoretic,11
adcirc,9
set-valued,4
perils,3
underestimating,3
gustav,4
ike,4
mid--1990s,1
grutter,1
bollinger,1
racial-&#8208;ethnic,1
nativity,3
four--&#8208;year,2
non--&#8208;selective,1
two--&#8208;year,1
pre--&#8208;,1
post--&#8208;grutter,1
racial--&#8208;ethnic,2
pre-&#8208;,1
post-&#8208;grutter,1
banned,2
nels,2
els,3
nationally--&#8208;representative,1
non-­&#8208;selective,1
icaa-13,2
icaa,1
registrations,2
well---,1
subdesigns,1
goal;,1
infinitely-divisible,1
slowly-varying,1
piecewise-constant,1
1000:1,1
100:1,1
10:1,1
science---,1
spark-assisted,2
multicharged,12
nanoprocessing,2
10-9,2
industries;,3
odu,9
université,1
du,4
québec,1
outaouais,1
punish,8
punitive,3
wrongdoers,1
retributive,4
punishment-worthy,1
penal,3
retribution,2
joel,7
mague,1
gibb,2
diffractometer,12
micro-source,1
thiolate,1
coordinately,1
significance;,2
deep-cavity,1
cavitands;,1
hydroxycarboxylate,1
metal;,1
diffracted,1
deconvoluted,1
human-imperceptible,1
man-in-the-middle,2
mitm,1
initialization,6
mpp,1
bife,1
co-disciplines,1
mendelian,1
dominated:,1
variant-by-variant,1
coarse-to-fine,3
multi-gene,2
disease-risk,1
neurovisual,1
capabilities:,4
neuro-electrical,1
neuro-visual,1
mtbi,17
wrongful,2
convictions,3
coerced,3
detained,1
custodial,1
interrogations,5
justice;,3
prudence,2
illusory,1
lassiter,4
video-recorded,5
directs,4
interrogators,2
